cohort,replicate,module,phase,seed,status,error_message,unique_sampled_people,elapsed_seconds
CHARLS,123,wealth_within_low_education,final,183123,valid,,8222,3.26000000000001
CHARLS,124,recovery_phase,final,183124,valid,,8224,0.0300000000000011
CHARLS,124,wealth_by_sex,final,183124,valid,,8224,6.95
CHARLS,124,wealth_within_low_education,final,183124,valid,,8224,3.7
CHARLS,125,recovery_phase,final,183125,valid,,8132,0.0500000000000114
CHARLS,125,wealth_by_sex,final,183125,valid,,8132,7.25
CHARLS,125,wealth_within_low_education,final,183125,valid,,8132,3.39
CHARLS,126,recovery_phase,final,183126,valid,,8156,0.0500000000000114
CHARLS,126,wealth_by_sex,final,183126,valid,,8156,7.30999999999999
CHARLS,126,wealth_within_low_education,final,183126,valid,,8156,3.75999999999999
CHARLS,127,recovery_phase,final,183127,valid,,8219,0.0300000000000011
CHARLS,127,wealth_by_sex,final,183127,valid,,8219,6.69999999999999
CHARLS,127,wealth_within_low_education,final,183127,valid,,8219,2.78
CHARLS,128,recovery_phase,final,183128,valid,,8126,0.039999999999992
CHARLS,128,wealth_by_sex,final,183128,valid,,8126,7.10999999999999
CHARLS,128,wealth_within_low_education,final,183128,valid,,8126,3.95000000000002
CHARLS,129,recovery_phase,final,183129,valid,,8095,0.0400000000000205
CHARLS,129,wealth_by_sex,final,183129,valid,,8095,7.65000000000001
CHARLS,129,wealth_within_low_education,final,183129,valid,,8095,3.88
CHARLS,130,recovery_phase,final,183130,valid,,8208,0.0600000000000023
CHARLS,130,wealth_by_sex,final,183130,valid,,8208,6.39999999999998
CHARLS,130,wealth_within_low_education,final,183130,valid,,8208,4.97
CHARLS,131,recovery_phase,final,183131,valid,,8157,0.0400000000000205
CHARLS,131,wealth_by_sex,final,183131,valid,,8157,8.22999999999999
CHARLS,131,wealth_within_low_education,final,183131,valid,,8157,3.95999999999998
CHARLS,132,recovery_phase,final,183132,valid,,8168,0.0500000000000114
CHARLS,132,wealth_by_sex,final,183132,valid,,8168,8.22999999999999
CHARLS,132,wealth_within_low_education,final,183132,valid,,8168,3.81
CHARLS,133,recovery_phase,final,183133,valid,,8137,0.039999999999992
CHARLS,133,wealth_by_sex,final,183133,valid,,8137,7.75
CHARLS,133,wealth_within_low_education,final,183133,valid,,8137,3.94999999999999
CHARLS,134,recovery_phase,final,183134,valid,,8162,0.0300000000000011
CHARLS,134,wealth_by_sex,final,183134,valid,,8162,7.33000000000001
CHARLS,134,wealth_within_low_education,final,183134,valid,,8162,3.66999999999999
CHARLS,135,recovery_phase,final,183135,valid,,8224,0.0600000000000023
CHARLS,135,wealth_by_sex,final,183135,valid,,8224,7.18000000000001
CHARLS,135,wealth_within_low_education,final,183135,valid,,8224,3.65000000000001
CHARLS,136,recovery_phase,final,183136,valid,,8119,0.0500000000000114
CHARLS,136,wealth_by_sex,final,183136,valid,,8119,7.13
CHARLS,136,wealth_within_low_education,final,183136,valid,,8119,3.46000000000001
CHARLS,137,recovery_phase,final,183137,valid,,8157,0.0500000000000114
CHARLS,137,wealth_by_sex,final,183137,valid,,8157,7.14999999999998
CHARLS,137,wealth_within_low_education,final,183137,valid,,8157,3.63
CHARLS,138,recovery_phase,final,183138,valid,,8195,0.0500000000000114
CHARLS,138,wealth_by_sex,final,183138,valid,,8195,7.78999999999996
CHARLS,138,wealth_within_low_education,final,183138,valid,,8195,4.31
CHARLS,139,recovery_phase,final,183139,valid,,8133,0.0300000000000296
CHARLS,139,wealth_by_sex,final,183139,valid,,8133,8.50999999999999
CHARLS,139,wealth_within_low_education,final,183139,valid,,8133,3.63999999999999
CHARLS,140,recovery_phase,final,183140,valid,,8160,0.0500000000000114
CHARLS,140,wealth_by_sex,final,183140,valid,,8160,7.34000000000003
CHARLS,140,wealth_within_low_education,final,183140,valid,,8160,3.57999999999998
CHARLS,141,recovery_phase,final,183141,valid,,8155,0.0500000000000114
CHARLS,141,wealth_by_sex,final,183141,valid,,8155,6.93000000000001
CHARLS,141,wealth_within_low_education,final,183141,valid,,8155,3.51000000000005
CHARLS,142,recovery_phase,final,183142,valid,,8167,0.0499999999999545
CHARLS,142,wealth_by_sex,final,183142,valid,,8167,7.18000000000001
CHARLS,142,wealth_within_low_education,final,183142,valid,,8167,3.70000000000005
CHARLS,143,recovery_phase,final,183143,valid,,8107,0.0600000000000023
CHARLS,143,wealth_by_sex,final,183143,valid,,8107,9.27999999999997
CHARLS,143,wealth_within_low_education,final,183143,valid,,8107,4.12
CHARLS,144,recovery_phase,final,183144,valid,,8161,0.0699999999999932
CHARLS,144,wealth_by_sex,final,183144,valid,,8161,8.03000000000003
CHARLS,144,wealth_within_low_education,final,183144,valid,,8161,3.63999999999999
CHARLS,145,recovery_phase,final,183145,valid,,8109,0.0399999999999636
CHARLS,145,wealth_by_sex,final,183145,valid,,8109,7.5
CHARLS,145,wealth_within_low_education,final,183145,valid,,8109,3.79000000000002
CHARLS,146,recovery_phase,final,183146,valid,,8140,0.0500000000000114
CHARLS,146,wealth_by_sex,final,183146,valid,,8140,8.84999999999997
CHARLS,146,wealth_within_low_education,final,183146,valid,,8140,3.97000000000003
CHARLS,147,recovery_phase,final,183147,valid,,8073,0.0600000000000023
CHARLS,147,wealth_by_sex,final,183147,valid,,8073,8.47000000000003
CHARLS,147,wealth_within_low_education,final,183147,valid,,8073,4.08999999999998
CHARLS,148,recovery_phase,final,183148,valid,,8173,0.0600000000000023
CHARLS,148,wealth_by_sex,final,183148,valid,,8173,8.69
CHARLS,148,wealth_within_low_education,final,183148,valid,,8173,3.91000000000003
CHARLS,149,recovery_phase,final,183149,valid,,8145,0.0600000000000023
CHARLS,149,wealth_by_sex,final,183149,valid,,8145,7.92000000000002
CHARLS,149,wealth_within_low_education,final,183149,valid,,8145,4.43000000000001
CHARLS,150,recovery_phase,final,183150,valid,,8170,0.0500000000000114
CHARLS,150,wealth_by_sex,final,183150,valid,,8170,8.87000000000001
CHARLS,150,wealth_within_low_education,final,183150,valid,,8170,5.02999999999997
CHARLS,151,recovery_phase,final,183151,valid,,8143,0.0500000000000114
CHARLS,151,wealth_by_sex,final,183151,valid,,8143,14.65
CHARLS,151,wealth_within_low_education,final,183151,valid,,8143,4.25999999999999
CHARLS,152,recovery_phase,final,183152,valid,,8204,0.0500000000000114
CHARLS,152,wealth_by_sex,final,183152,valid,,8204,7.08999999999998
CHARLS,152,wealth_within_low_education,final,183152,valid,,8204,3.07999999999998
CHARLS,153,recovery_phase,final,183153,valid,,8154,0.0499999999999545
CHARLS,153,wealth_by_sex,final,183153,valid,,8154,6.89000000000004
CHARLS,153,wealth_within_low_education,final,183153,valid,,8154,3.09999999999997
CHARLS,154,recovery_phase,final,183154,valid,,8107,0.0500000000000114
CHARLS,154,wealth_by_sex,final,183154,valid,,8107,7.09000000000003
CHARLS,154,wealth_within_low_education,final,183154,valid,,8107,3.19
CHARLS,155,recovery_phase,final,183155,valid,,8145,0.0499999999999545
CHARLS,155,wealth_by_sex,final,183155,valid,,8145,5.91000000000003
CHARLS,155,wealth_within_low_education,final,183155,valid,,8145,3.13999999999999
CHARLS,156,recovery_phase,final,183156,valid,,8163,0.0399999999999636
CHARLS,156,wealth_by_sex,final,183156,valid,,8163,5.79999999999996
CHARLS,156,wealth_within_low_education,final,183156,valid,,8163,3.04000000000002
CHARLS,157,recovery_phase,final,183157,valid,,8170,0.0500000000000114
CHARLS,157,wealth_by_sex,final,183157,valid,,8170,5.64999999999998
CHARLS,157,wealth_within_low_education,final,183157,valid,,8170,2.69
CHARLS,158,recovery_phase,final,183158,valid,,8189,0.0399999999999636
CHARLS,158,wealth_by_sex,final,183158,valid,,8189,5.44999999999999
CHARLS,158,wealth_within_low_education,final,183158,valid,,8189,2.79000000000002
CHARLS,159,recovery_phase,final,183159,valid,,8149,0.0399999999999636
CHARLS,159,wealth_by_sex,final,183159,valid,,8149,6.35999999999996
CHARLS,159,wealth_within_low_education,final,183159,valid,,8149,3.30999999999995
CHARLS,160,recovery_phase,final,183160,valid,,8117,0.0499999999999545
CHARLS,160,wealth_by_sex,final,183160,valid,,8117,6.18999999999994
CHARLS,160,wealth_within_low_education,final,183160,valid,,8117,2.93999999999994
CHARLS,161,recovery_phase,final,183161,valid,,8126,0.0499999999999545
CHARLS,161,wealth_by_sex,final,183161,valid,,8126,6.86000000000001
CHARLS,161,wealth_within_low_education,final,183161,valid,,8126,3.67999999999995
CHARLS,162,recovery_phase,final,183162,valid,,8190,0.07000000000005
CHARLS,162,wealth_by_sex,final,183162,valid,,8190,6.63999999999999
CHARLS,162,wealth_within_low_education,final,183162,valid,,8190,3.51999999999998
CHARLS,163,recovery_phase,final,183163,valid,,8155,0.0499999999999545
CHARLS,163,wealth_by_sex,final,183163,valid,,8155,6.39999999999998
CHARLS,163,wealth_within_low_education,final,183163,valid,,8155,3.16999999999996
CHARLS,164,recovery_phase,final,183164,valid,,8175,0.0599999999999454
CHARLS,164,wealth_by_sex,final,183164,valid,,8175,6.72000000000003
CHARLS,164,wealth_within_low_education,final,183164,valid,,8175,3.58000000000004
CHARLS,165,recovery_phase,final,183165,valid,,8156,0.0500000000000682
CHARLS,165,wealth_by_sex,final,183165,valid,,8156,7.1400000000001
CHARLS,165,wealth_within_low_education,final,183165,valid,,8156,3.36000000000001
CHARLS,166,recovery_phase,final,183166,valid,,8099,0.0500000000000682
CHARLS,166,wealth_by_sex,final,183166,valid,,8099,7.02999999999997
CHARLS,166,wealth_within_low_education,final,183166,valid,,8099,3.38
CHARLS,167,recovery_phase,final,183167,valid,,8172,0.0499999999999545
CHARLS,167,wealth_by_sex,final,183167,valid,,8172,6.62000000000001
CHARLS,167,wealth_within_low_education,final,183167,valid,,8172,3.32000000000005
CHARLS,168,recovery_phase,final,183168,valid,,8154,0.0400000000000773
CHARLS,168,wealth_by_sex,final,183168,valid,,8154,6.69000000000006
CHARLS,168,wealth_within_low_education,final,183168,valid,,8154,3.32000000000005
CHARLS,169,recovery_phase,final,183169,valid,,8109,0.0500000000000682
CHARLS,169,wealth_by_sex,final,183169,valid,,8109,6.49000000000001
CHARLS,169,wealth_within_low_education,final,183169,valid,,8109,3.30999999999995
CHARLS,170,recovery_phase,final,183170,valid,,8163,0.0499999999999545
CHARLS,170,wealth_by_sex,final,183170,valid,,8163,6.33000000000004
CHARLS,170,wealth_within_low_education,final,183170,valid,,8163,3.24000000000001
CHARLS,171,recovery_phase,final,183171,valid,,8200,0.0499999999999545
CHARLS,171,wealth_by_sex,final,183171,valid,,8200,6.32999999999993
CHARLS,171,wealth_within_low_education,final,183171,valid,,8200,3.06999999999994
CHARLS,172,recovery_phase,final,183172,valid,,8120,0.0500000000000682
CHARLS,172,wealth_by_sex,final,183172,valid,,8120,6.3900000000001
CHARLS,172,wealth_within_low_education,final,183172,valid,,8120,3.13
CHARLS,173,recovery_phase,final,183173,valid,,8142,0.0399999999999636
CHARLS,173,wealth_by_sex,final,183173,valid,,8142,6.94000000000006
CHARLS,173,wealth_within_low_education,final,183173,valid,,8142,3.06000000000006
CHARLS,174,recovery_phase,final,183174,valid,,8235,0.0599999999999454
CHARLS,174,wealth_by_sex,final,183174,valid,,8235,6.63999999999999
CHARLS,174,wealth_within_low_education,final,183174,valid,,8235,3.79999999999995
CHARLS,175,recovery_phase,final,183175,valid,,8162,0.0299999999999727
CHARLS,175,wealth_by_sex,final,183175,valid,,8162,6.58000000000004
CHARLS,175,wealth_within_low_education,final,183175,valid,,8162,2.9899999999999
CHARLS,176,recovery_phase,final,183176,valid,,8172,0.0399999999999636
CHARLS,176,wealth_by_sex,final,183176,valid,,8172,6.86000000000001
CHARLS,176,wealth_within_low_education,final,183176,valid,,8172,3.02999999999997
CHARLS,177,recovery_phase,final,183177,valid,,8166,0.0500000000000682
CHARLS,177,wealth_by_sex,final,183177,valid,,8166,6.70000000000005
CHARLS,177,wealth_within_low_education,final,183177,valid,,8166,3.23000000000002
CHARLS,178,recovery_phase,final,183178,valid,,8150,0.0399999999999636
CHARLS,178,wealth_by_sex,final,183178,valid,,8150,7.32000000000005
CHARLS,178,wealth_within_low_education,final,183178,valid,,8150,3.56000000000006
CHARLS,179,recovery_phase,final,183179,valid,,8158,0.0599999999999454
CHARLS,179,wealth_by_sex,final,183179,valid,,8158,7.19999999999993
CHARLS,179,wealth_within_low_education,final,183179,valid,,8158,3.66999999999996
CHARLS,180,recovery_phase,final,183180,valid,,8148,0.0500000000000682
CHARLS,180,wealth_by_sex,final,183180,valid,,8148,6.80999999999995
CHARLS,180,wealth_within_low_education,final,183180,valid,,8148,3.86000000000001
CHARLS,181,recovery_phase,final,183181,valid,,8085,0.0400000000000773
CHARLS,181,wealth_by_sex,final,183181,valid,,8085,7.57000000000005
CHARLS,181,wealth_within_low_education,final,183181,valid,,8085,3.90000000000009
CHARLS,182,recovery_phase,final,183182,valid,,8168,0.0400000000000773
CHARLS,182,wealth_by_sex,final,183182,valid,,8168,7.43000000000006
CHARLS,182,wealth_within_low_education,final,183182,valid,,8168,4.43000000000006
CHARLS,183,recovery_phase,final,183183,valid,,8077,0.0599999999999454
CHARLS,183,wealth_by_sex,final,183183,valid,,8077,8.49000000000001
CHARLS,183,wealth_within_low_education,final,183183,valid,,8077,6.56999999999994
CHARLS,184,recovery_phase,final,183184,valid,,8084,0.0800000000000409
CHARLS,184,wealth_by_sex,final,183184,valid,,8084,9.2299999999999
CHARLS,184,wealth_within_low_education,final,183184,valid,,8084,4.70000000000005
CHARLS,185,recovery_phase,final,183185,valid,,8187,0.139999999999986
CHARLS,185,wealth_by_sex,final,183185,valid,,8187,8.55000000000007
CHARLS,185,wealth_within_low_education,final,183185,valid,,8187,5.40999999999997
CHARLS,186,recovery_phase,final,183186,valid,,8156,0.0499999999999545
CHARLS,186,wealth_by_sex,final,183186,valid,,8156,8.79999999999996
CHARLS,186,wealth_within_low_education,final,183186,valid,,8156,3.32999999999993
CHARLS,187,recovery_phase,final,183187,valid,,8120,0.0399999999999636
CHARLS,187,wealth_by_sex,final,183187,valid,,8120,6.80000000000007
CHARLS,187,wealth_within_low_education,final,183187,valid,,8120,3.51999999999998
CHARLS,188,recovery_phase,final,183188,valid,,8139,0.0800000000000409
CHARLS,188,wealth_by_sex,final,183188,valid,,8139,6.98000000000002
CHARLS,188,wealth_within_low_education,final,183188,valid,,8139,4.69000000000006
CHARLS,189,recovery_phase,final,183189,valid,,8141,0.0499999999999545
CHARLS,189,wealth_by_sex,final,183189,valid,,8141,8.20999999999992
CHARLS,189,wealth_within_low_education,final,183189,valid,,8141,3.65999999999997
CHARLS,190,recovery_phase,final,183190,valid,,8152,0.0499999999999545
CHARLS,190,wealth_by_sex,final,183190,valid,,8152,7.31000000000006
CHARLS,190,wealth_within_low_education,final,183190,valid,,8152,3.35000000000002
CHARLS,191,recovery_phase,final,183191,valid,,8165,0.0499999999999545
CHARLS,191,wealth_by_sex,final,183191,valid,,8165,7.53000000000009
CHARLS,191,wealth_within_low_education,final,183191,valid,,8165,3.87
CHARLS,192,recovery_phase,final,183192,valid,,8127,0.0500000000000682
CHARLS,192,wealth_by_sex,final,183192,valid,,8127,8.13999999999999
CHARLS,192,wealth_within_low_education,final,183192,valid,,8127,3.42000000000007
CHARLS,193,recovery_phase,final,183193,valid,,8159,0.0500000000000682
CHARLS,193,wealth_by_sex,final,183193,valid,,8159,7.33000000000004
CHARLS,193,wealth_within_low_education,final,183193,valid,,8159,3.53000000000009
CHARLS,194,recovery_phase,final,183194,valid,,8122,0.0399999999999636
CHARLS,194,wealth_by_sex,final,183194,valid,,8122,7.86000000000001
CHARLS,194,wealth_within_low_education,final,183194,valid,,8122,3
CHARLS,195,recovery_phase,final,183195,valid,,8224,0.0499999999999545
CHARLS,195,wealth_by_sex,final,183195,valid,,8224,6.98000000000002
CHARLS,195,wealth_within_low_education,final,183195,valid,,8224,3.13999999999999
CHARLS,196,recovery_phase,final,183196,valid,,8127,0.0499999999999545
CHARLS,196,wealth_by_sex,final,183196,valid,,8127,6.95999999999992
CHARLS,196,wealth_within_low_education,final,183196,valid,,8127,3.21999999999991
CHARLS,197,recovery_phase,final,183197,valid,,8168,0.0499999999999545
CHARLS,197,wealth_by_sex,final,183197,valid,,8168,7.84000000000003
CHARLS,197,wealth_within_low_education,final,183197,valid,,8168,3.63999999999999
CHARLS,198,recovery_phase,final,183198,valid,,8153,0.0499999999999545
CHARLS,198,wealth_by_sex,final,183198,valid,,8153,7.49000000000001
CHARLS,198,wealth_within_low_education,final,183198,valid,,8153,3.42000000000007
CHARLS,199,recovery_phase,final,183199,valid,,8142,0.0799999999999272
CHARLS,199,wealth_by_sex,final,183199,valid,,8142,6.92999999999995
CHARLS,199,wealth_within_low_education,final,183199,valid,,8142,3.68999999999994
CHARLS,200,recovery_phase,final,183200,valid,,8085,0.0599999999999454
CHARLS,200,wealth_by_sex,final,183200,valid,,8085,9.40999999999997
CHARLS,200,wealth_within_low_education,final,183200,valid,,8085,4.30999999999995
CHARLS,201,recovery_phase,final,183201,valid,,8143,0.0399999999999636
CHARLS,201,wealth_by_sex,final,183201,valid,,8143,8.76999999999998
CHARLS,201,wealth_within_low_education,final,183201,valid,,8143,3.4799999999999
CHARLS,202,recovery_phase,final,183202,valid,,8108,0.0499999999999545
CHARLS,202,wealth_by_sex,final,183202,valid,,8108,7.36000000000001
CHARLS,202,wealth_within_low_education,final,183202,valid,,8108,3.61000000000001
CHARLS,203,recovery_phase,final,183203,valid,,8179,0.0399999999999636
CHARLS,203,wealth_by_sex,final,183203,valid,,8179,7.45000000000005
CHARLS,203,wealth_within_low_education,final,183203,valid,,8179,3.46999999999991
CHARLS,204,recovery_phase,final,183204,valid,,8135,0.0399999999999636
CHARLS,204,wealth_by_sex,final,183204,valid,,8135,6.94999999999993
CHARLS,204,wealth_within_low_education,final,183204,valid,,8135,3.32000000000005
CHARLS,205,recovery_phase,final,183205,valid,,8181,0.040000000000191
CHARLS,205,wealth_by_sex,final,183205,valid,,8181,7.18000000000006
CHARLS,205,wealth_within_low_education,final,183205,valid,,8181,3.57999999999993
CHARLS,206,recovery_phase,final,183206,valid,,8155,0.0699999999999363
CHARLS,206,wealth_by_sex,final,183206,valid,,8155,6.8900000000001
CHARLS,206,wealth_within_low_education,final,183206,valid,,8155,3.69000000000005
CHARLS,207,recovery_phase,final,183207,valid,,8145,0.0499999999999545
CHARLS,207,wealth_by_sex,final,183207,valid,,8145,7.03999999999996
