wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
15,73500,405003,weighted_empirical,1316,821,36,HRS
2,50000,166000,weighted_empirical,11027,6922,37,HRS
3,72500,203000,weighted_empirical,1794,1148,37,HRS
4,61000,217500,weighted_empirical,3854,2436,37,HRS
5,69000,253000,weighted_empirical,1627,1010,37,HRS
6,84500,286000,weighted_empirical,1779,1123,37,HRS
7,88000,291000,weighted_empirical,1098,690,37,HRS
8,77700,337000,weighted_empirical,962,612,37,HRS
9,92000,331500,weighted_empirical,985,639,37,HRS
10,51300,275000,weighted_empirical,1908,1203,37,HRS
11,73500,286500,weighted_empirical,1341,840,37,HRS
12,55000,303000,weighted_empirical,1352,848,37,HRS
13,75000,317300,weighted_empirical,1681,1069,37,HRS
14,103000,384000,weighted_empirical,1193,737,37,HRS
15,70000,371500,weighted_empirical,1366,868,37,HRS
2,53851.6121681535,170000,weighted_empirical,11077,6995,38,HRS
3,73000,220000,weighted_empirical,1749,1101,38,HRS
4,61700,208000,weighted_empirical,3864,2451,38,HRS
5,68000,224800,weighted_empirical,1666,1050,38,HRS
6,86150,285000,weighted_empirical,1751,1132,38,HRS
7,86000,341000,weighted_empirical,1177,705,38,HRS
8,94000,380000,weighted_empirical,941,588,38,HRS
9,85000,304600,weighted_empirical,1020,649,38,HRS
10,47000,268000,weighted_empirical,1876,1171,38,HRS
11,60000,280000,weighted_empirical,1309,822,38,HRS
12,59000,321000,weighted_empirical,1362,850,38,HRS
13,73000,325000,weighted_empirical,1684,1060,38,HRS
14,45500,298000,weighted_empirical,1139,748,38,HRS
15,86000,371000,weighted_empirical,1352,833,38,HRS
2,51250,166000,weighted_empirical,11070,6965,39,HRS
3,72000,184500,weighted_empirical,1769,1126,39,HRS
4,58050,193000,weighted_empirical,3730,2388,39,HRS
5,65000,239000,weighted_empirical,1639,1043,39,HRS
6,78950,275000,weighted_empirical,1733,1119,39,HRS
7,89200,289000,weighted_empirical,1095,685,39,HRS
8,83500,320700,weighted_empirical,941,592,39,HRS
9,89000,353000,weighted_empirical,1015,639,39,HRS
10,50517,250000,weighted_empirical,2026,1247,39,HRS
11,71000,284000,weighted_empirical,1274,823,39,HRS
12,56000,303000,weighted_empirical,1347,840,39,HRS
13,90900,335815.475729423,weighted_empirical,1704,1034,39,HRS
14,75000,380500,weighted_empirical,1273,774,39,HRS
15,89000,355000,weighted_empirical,1351,862,39,HRS
2,50500,164000,weighted_empirical,11062,7063,40,HRS
3,72000,204000,weighted_empirical,1776,1102,40,HRS
4,61000,211500,weighted_empirical,3859,2418,40,HRS
5,72000,241000,weighted_empirical,1570,1009,40,HRS
6,78627.2637869365,263000,weighted_empirical,1832,1154,40,HRS
7,88500,293000,weighted_empirical,1067,683,40,HRS
8,94000,333000,weighted_empirical,968,589,40,HRS
9,84200,312500,weighted_empirical,1010,627,40,HRS
10,46200,257500,weighted_empirical,1875,1175,40,HRS
11,71000,282500,weighted_empirical,1348,849,40,HRS
12,62500,309000,weighted_empirical,1323,830,40,HRS
13,75500,305000,weighted_empirical,1683,1055,40,HRS
14,65000,353000,weighted_empirical,1205,778,40,HRS
15,69000,384000,weighted_empirical,1389,869,40,HRS
2,52500,169000,weighted_empirical,10978,6974,41,HRS
3,67000,196500,weighted_empirical,1720,1128,41,HRS
4,63000,209900,weighted_empirical,3993,2486,41,HRS
5,72000,244400,weighted_empirical,1617,1015,41,HRS
6,76500,278000,weighted_empirical,1761,1112,41,HRS
7,84500,313000,weighted_empirical,1040,677,41,HRS
8,91750,324000,weighted_empirical,970,625,41,HRS
9,88000,304000,weighted_empirical,1013,639,41,HRS
10,49000,274300,weighted_empirical,1924,1221,41,HRS
11,68000,284000,weighted_empirical,1335,850,41,HRS
12,52500,303000,weighted_empirical,1350,862,41,HRS
13,75000,328200,weighted_empirical,1761,1099,41,HRS
14,57000,313000,weighted_empirical,1167,746,41,HRS
15,83100,373000,weighted_empirical,1338,858,41,HRS
2,52475,168500,weighted_empirical,10954,6952,42,HRS
3,77000,211400,weighted_empirical,1819,1143,42,HRS
4,60150,202000,weighted_empirical,3849,2459,42,HRS
5,70000,257500,weighted_empirical,1662,1021,42,HRS
6,88900,278000,weighted_empirical,1811,1127,42,HRS
7,88000,323000,weighted_empirical,1112,686,42,HRS
8,84800,320700,weighted_empirical,971,614,42,HRS
9,96800,320000,weighted_empirical,986,622,42,HRS
10,45000,265000,weighted_empirical,1910,1229,42,HRS
11,75500,284000,weighted_empirical,1363,863,42,HRS
12,70000,3e+05,weighted_empirical,1370,842,42,HRS
13,75000,313000,weighted_empirical,1648,1051,42,HRS
14,75300,385800,weighted_empirical,1176,747,42,HRS
15,114000,411000,weighted_empirical,1336,854,42,HRS
2,51533,165000,weighted_empirical,11045,7004,43,HRS
3,71700,193000,weighted_empirical,1816,1141,43,HRS
4,60000,202000,weighted_empirical,3887,2454,43,HRS
5,66800,225000,weighted_empirical,1708,1060,43,HRS
6,85450,286500,weighted_empirical,1788,1130,43,HRS
7,80000,290000,weighted_empirical,1084,665,43,HRS
8,87000,355000,weighted_empirical,955,603,43,HRS
9,92000,331500,weighted_empirical,970,624,43,HRS
10,60237,287250,weighted_empirical,1901,1201,43,HRS
11,64000,285000,weighted_empirical,1331,856,43,HRS
12,60030,295000,weighted_empirical,1349,860,43,HRS
13,75000,319000,weighted_empirical,1714,1081,43,HRS
14,57000,304380.691598208,weighted_empirical,1144,738,43,HRS
15,1e+05,377250,weighted_empirical,1275,824,43,HRS
2,50800,163000,weighted_empirical,11110,7037,44,HRS
3,77050,210000,weighted_empirical,1826,1145,44,HRS
4,60000,202000,weighted_empirical,3999,2503,44,HRS
5,75300,250000,weighted_empirical,1574,1024,44,HRS
6,78000,288000,weighted_empirical,1753,1106,44,HRS
7,75315,3e+05,weighted_empirical,1124,685,44,HRS
8,92000,324000,weighted_empirical,918,582,44,HRS
9,82600,326000,weighted_empirical,1012,674,44,HRS
10,54000,270000,weighted_empirical,1884,1208,44,HRS
11,73500,275000,weighted_empirical,1352,883,44,HRS
12,45000,299000,weighted_empirical,1306,833,44,HRS
13,60300,288500,weighted_empirical,1663,1030,44,HRS
14,78000,336000,weighted_empirical,1156,724,44,HRS
15,76700,373000,weighted_empirical,1290,815,44,HRS
2,50400,165000,weighted_empirical,10969,7046,45,HRS
3,73000,204000,weighted_empirical,1724,1078,45,HRS
4,63200,202500,weighted_empirical,3880,2449,45,HRS
5,79000,265500,weighted_empirical,1638,1027,45,HRS
6,80000,272400,weighted_empirical,1816,1130,45,HRS
7,75500,298000,weighted_empirical,1150,723,45,HRS
8,107900,338000,weighted_empirical,988,628,45,HRS
9,90000,294000,weighted_empirical,1061,629,45,HRS
10,50000,256500,weighted_empirical,1905,1193,45,HRS
11,62000,267000,weighted_empirical,1334,867,45,HRS
12,56600,302000,weighted_empirical,1313,834,45,HRS
13,73000,325000,weighted_empirical,1661,1030,45,HRS
14,45000,292000,weighted_empirical,1195,735,45,HRS
15,92000,375546.784283876,weighted_empirical,1333,864,45,HRS
2,52000,168000,weighted_empirical,11067,6998,46,HRS
3,79000,190000,weighted_empirical,1759,1124,46,HRS
4,64000,211500,weighted_empirical,3885,2461,46,HRS
5,72600,238000,weighted_empirical,1641,1030,46,HRS
6,78950,275000,weighted_empirical,1838,1155,46,HRS
7,97000,323500,weighted_empirical,1078,691,46,HRS
8,91750,355000,weighted_empirical,975,621,46,HRS
9,83000,290000,weighted_empirical,1056,658,46,HRS
10,51000,268000,weighted_empirical,1910,1222,46,HRS
11,76000,272500,weighted_empirical,1347,856,46,HRS
12,39000,285000,weighted_empirical,1320,841,46,HRS
13,75500,333000,weighted_empirical,1654,1040,46,HRS
14,70000,370000,weighted_empirical,1192,755,46,HRS
15,87200,372744.059028143,weighted_empirical,1245,813,46,HRS
2,53700,168000,weighted_empirical,10971,6983,47,HRS
3,72500,203500,weighted_empirical,1835,1145,47,HRS
4,64000,202000,weighted_empirical,3781,2416,47,HRS
5,70700,260000,weighted_empirical,1617,1019,47,HRS
6,85350,286500,weighted_empirical,1790,1110,47,HRS
7,79400,321000,weighted_empirical,1073,697,47,HRS
8,95000,320700,weighted_empirical,992,604,47,HRS
9,92000,317000,weighted_empirical,932,606,47,HRS
10,45000,256000,weighted_empirical,1936,1225,47,HRS
11,47400,264000,weighted_empirical,1315,841,47,HRS
12,60000,305800,weighted_empirical,1402,885,47,HRS
13,75000,335815.475729423,weighted_empirical,1658,1041,47,HRS
14,81200,356000,weighted_empirical,1239,764,47,HRS
15,78600,370000,weighted_empirical,1426,862,47,HRS
2,51500,168000,weighted_empirical,11078,7033,48,HRS
3,78500,211400,weighted_empirical,1763,1114,48,HRS
4,63500,220000,weighted_empirical,3771,2423,48,HRS
5,76500,249650,weighted_empirical,1636,1030,48,HRS
6,80100,272400,weighted_empirical,1817,1130,48,HRS
7,85200,3e+05,weighted_empirical,1076,671,48,HRS
8,96700,348000,weighted_empirical,976,620,48,HRS
9,70000,316200,weighted_empirical,1011,644,48,HRS
10,48000,256000,weighted_empirical,1926,1221,48,HRS
11,77000,3e+05,weighted_empirical,1427,878,48,HRS
12,65000,298000,weighted_empirical,1324,846,48,HRS
13,92000,350000,weighted_empirical,1616,1054,48,HRS
14,62000,321001,weighted_empirical,1206,746,48,HRS
15,69000,397000,weighted_empirical,1340,838,48,HRS
2,52000,163000,weighted_empirical,11002,6988,49,HRS
3,72000,203000,weighted_empirical,1810,1128,49,HRS
4,64000,217500,weighted_empirical,3844,2395,49,HRS
5,66800,226825,weighted_empirical,1653,1032,49,HRS
6,84200,274000,weighted_empirical,1757,1118,49,HRS
7,84000,310000,weighted_empirical,1110,694,49,HRS
8,76250,326300,weighted_empirical,944,604,49,HRS
9,89000,317000,weighted_empirical,1009,638,49,HRS
10,54000,275000,weighted_empirical,1865,1210,49,HRS
11,58300,267000,weighted_empirical,1379,866,49,HRS
12,39500,273000,weighted_empirical,1406,854,49,HRS
13,77000,3e+05,weighted_empirical,1642,1033,49,HRS
14,61199,321001,weighted_empirical,1224,758,49,HRS
15,99000,404200,weighted_empirical,1322,840,49,HRS
2,52000,164000,weighted_empirical,11188,7053,50,HRS
3,72000,197000,weighted_empirical,1733,1117,50,HRS
4,60043,206000,weighted_empirical,3794,2413,50,HRS
5,66000,242000,weighted_empirical,1614,1041,50,HRS
6,86150,281200,weighted_empirical,1723,1099,50,HRS
7,89200,327000,weighted_empirical,1065,689,50,HRS
8,98000,375000,weighted_empirical,1052,631,50,HRS
9,84000,312500,weighted_empirical,996,628,50,HRS
10,51000,272500,weighted_empirical,1952,1233,50,HRS
11,71000,285000,weighted_empirical,1288,831,50,HRS
12,71100,303000,weighted_empirical,1336,855,50,HRS
13,70430,324000,weighted_empirical,1704,1078,50,HRS
14,54900,286000,weighted_empirical,1173,750,50,HRS
15,1e+05,383000,weighted_empirical,1349,866,50,HRS
2,51125,163000,weighted_empirical,11111,7041,51,HRS
3,77000,203801.447686761,weighted_empirical,1762,1121,51,HRS
4,63500,208000,weighted_empirical,3843,2428,51,HRS
5,73000,254200,weighted_empirical,1608,1001,51,HRS
6,69300,245500,weighted_empirical,1777,1120,51,HRS
7,107750,395500,weighted_empirical,1105,688,51,HRS
8,97900,379200,weighted_empirical,923,595,51,HRS
9,92000,326000,weighted_empirical,1031,636,51,HRS
10,47000,281000,weighted_empirical,1980,1247,51,HRS
11,62000,260000,weighted_empirical,1355,864,51,HRS
12,58000,329000,weighted_empirical,1313,844,51,HRS
13,60300,3e+05,weighted_empirical,1650,1058,51,HRS
14,59079,360000,weighted_empirical,1234,775,51,HRS
15,83100,405003,weighted_empirical,1275,823,51,HRS
2,51000,167000,weighted_empirical,11035,7039,52,HRS
3,72000,203801.447686761,weighted_empirical,1771,1126,52,HRS
4,65147,205000,weighted_empirical,3940,2478,52,HRS
5,68000,235000,weighted_empirical,1602,1022,52,HRS
6,86150,277500,weighted_empirical,1796,1101,52,HRS
7,86000,281000,weighted_empirical,1089,680,52,HRS
8,90001,337000,weighted_empirical,931,601,52,HRS
9,93000,304000,weighted_empirical,954,600,52,HRS
10,51300,274300,weighted_empirical,1940,1251,52,HRS
11,73000,295000,weighted_empirical,1362,853,52,HRS
12,40300,256000,weighted_empirical,1323,846,52,HRS
13,75000,325000,weighted_empirical,1697,1060,52,HRS
14,73000,321000,weighted_empirical,1180,749,52,HRS
15,86700,371000,weighted_empirical,1347,852,52,HRS
2,52500,166000,weighted_empirical,11077,6994,53,HRS
3,80000,215000,weighted_empirical,1774,1098,53,HRS
4,59600,2e+05,weighted_empirical,3950,2506,53,HRS
5,68100,222000,weighted_empirical,1503,998,53,HRS
6,77000,275000,weighted_empirical,1838,1136,53,HRS
7,89200,301000,weighted_empirical,1065,677,53,HRS
8,100500,381000,weighted_empirical,963,597,53,HRS
9,94000,345000,weighted_empirical,986,644,53,HRS
10,55429.5803290095,278000,weighted_empirical,1948,1207,53,HRS
11,74000,271000,weighted_empirical,1271,845,53,HRS
12,77300,357000,weighted_empirical,1303,822,53,HRS
13,79000,325000,weighted_empirical,1704,1060,53,HRS
14,73000,315500,weighted_empirical,1215,782,53,HRS
15,92000,417000,weighted_empirical,1370,845,53,HRS
2,52000,167000,weighted_empirical,11011,6927,54,HRS
3,78000,209500,weighted_empirical,1785,1105,54,HRS
4,62600,211000,weighted_empirical,3932,2437,54,HRS
5,72000,234000,weighted_empirical,1646,1043,54,HRS
6,83100,288000,weighted_empirical,1817,1130,54,HRS
7,74200,3e+05,weighted_empirical,1074,673,54,HRS
8,83500,324000,weighted_empirical,971,595,54,HRS
9,97200,331500,weighted_empirical,947,626,54,HRS
10,50000,275000,weighted_empirical,1882,1199,54,HRS
11,70050,282500,weighted_empirical,1383,859,54,HRS
12,65000,342500,weighted_empirical,1373,846,54,HRS
13,77000,324000,weighted_empirical,1632,1053,54,HRS
14,73000,340000,weighted_empirical,1178,752,54,HRS
15,69000,349000,weighted_empirical,1336,847,54,HRS
2,52500,165000,weighted_empirical,11059,7050,55,HRS
3,69000,195000,weighted_empirical,1817,1144,55,HRS
4,63510,208000,weighted_empirical,3901,2468,55,HRS
5,66800,234000,weighted_empirical,1601,1017,55,HRS
6,76200,284000,weighted_empirical,1783,1129,55,HRS
7,97000,313000,weighted_empirical,1034,674,55,HRS
8,99500,382000,weighted_empirical,933,600,55,HRS
9,90000,294000,weighted_empirical,991,630,55,HRS
10,54500,281600,weighted_empirical,1988,1223,55,HRS
11,53000,282500,weighted_empirical,1337,833,55,HRS
12,55000,305000,weighted_empirical,1329,842,55,HRS
13,77300,321000,weighted_empirical,1710,1070,55,HRS
14,66000,353000,weighted_empirical,1204,775,55,HRS
15,101550,408000,weighted_empirical,1280,837,55,HRS
2,50400,167000,weighted_empirical,11142,7044,56,HRS
3,72000,195000,weighted_empirical,1721,1099,56,HRS
4,65000,205000,weighted_empirical,3890,2472,56,HRS
5,68000,241000,weighted_empirical,1651,1036,56,HRS
6,84017,286500,weighted_empirical,1776,1144,56,HRS
7,74200,298000,weighted_empirical,1071,692,56,HRS
8,85000,338000,weighted_empirical,956,594,56,HRS
9,79500,289000,weighted_empirical,1013,651,56,HRS
10,47000,275000,weighted_empirical,1892,1223,56,HRS
11,76000,280000,weighted_empirical,1309,844,56,HRS
12,62000,357000,weighted_empirical,1340,862,56,HRS
13,66000,302000,weighted_empirical,1638,1053,56,HRS
14,57000,375000,weighted_empirical,1192,754,56,HRS
15,78000,355000,weighted_empirical,1376,865,56,HRS
2,50750,166500,weighted_empirical,11112,6986,57,HRS
3,73000,211400,weighted_empirical,1824,1150,57,HRS
4,61800,204400,weighted_empirical,3820,2431,57,HRS
5,72600,224800,weighted_empirical,1605,1008,57,HRS
6,85000,290000,weighted_empirical,1825,1139,57,HRS
7,90000,323500,weighted_empirical,1127,711,57,HRS
8,92000,350000,weighted_empirical,972,613,57,HRS
9,94000,350350,weighted_empirical,1003,649,57,HRS
10,52000,255000,weighted_empirical,1822,1146,57,HRS
11,74000,290000,weighted_empirical,1319,821,57,HRS
12,46000,328000,weighted_empirical,1294,834,57,HRS
13,65000,324000,weighted_empirical,1653,1046,57,HRS
14,86500,385000,weighted_empirical,1250,777,57,HRS
15,105500,385000,weighted_empirical,1341,844,57,HRS
2,49000,165000,weighted_empirical,11070,7016,58,HRS
3,80000,208000,weighted_empirical,1781,1128,58,HRS
4,68500,214000,weighted_empirical,3899,2453,58,HRS
5,81500,283000,weighted_empirical,1583,1009,58,HRS
6,80000,275000,weighted_empirical,1751,1148,58,HRS
7,97000,290000,weighted_empirical,1116,685,58,HRS
8,87000,316000,weighted_empirical,993,630,58,HRS
9,106500,331000,weighted_empirical,1004,626,58,HRS
10,54500,268000,weighted_empirical,1866,1196,58,HRS
11,68500,286500,weighted_empirical,1377,868,58,HRS
12,57000,290000,weighted_empirical,1355,850,58,HRS
13,81000,319000,weighted_empirical,1655,1046,58,HRS
14,60850,306000,weighted_empirical,1139,717,58,HRS
15,72000,393000,weighted_empirical,1378,865,58,HRS
2,50000,165000,weighted_empirical,11086,7015,59,HRS
3,72500,195000,weighted_empirical,1756,1103,59,HRS
4,58500,2e+05,weighted_empirical,3742,2388,59,HRS
5,65550,224000,weighted_empirical,1555,989,59,HRS
6,85000,274000,weighted_empirical,1838,1172,59,HRS
7,91501,309000,weighted_empirical,1112,702,59,HRS
8,98000,348000,weighted_empirical,973,598,59,HRS
9,84000,309000,weighted_empirical,999,631,59,HRS
10,53300,265000,weighted_empirical,1952,1224,59,HRS
11,75200,318500,weighted_empirical,1319,835,59,HRS
12,69000,285000,weighted_empirical,1385,870,59,HRS
13,77300,305000,weighted_empirical,1721,1103,59,HRS
14,73300,340000,weighted_empirical,1191,750,59,HRS
15,69000,375546.784283876,weighted_empirical,1338,834,59,HRS
2,50900,159700,weighted_empirical,10986,6970,60,HRS
3,70800,203801.447686761,weighted_empirical,1798,1117,60,HRS
4,61800,206000,weighted_empirical,3956,2498,60,HRS
5,69500,224000,weighted_empirical,1646,1041,60,HRS
6,87676,290000,weighted_empirical,1730,1091,60,HRS
7,80000,281000,weighted_empirical,1125,700,60,HRS
8,92000,348000,weighted_empirical,966,601,60,HRS
9,95000,358243.979568332,weighted_empirical,1003,623,60,HRS
10,58250,3e+05,weighted_empirical,1907,1220,60,HRS
11,71000,284000,weighted_empirical,1287,808,60,HRS
12,47161,258000,weighted_empirical,1409,886,60,HRS
13,60000,310000,weighted_empirical,1673,1019,60,HRS
14,81500,3e+05,weighted_empirical,1185,729,60,HRS
15,78600,375546.784283876,weighted_empirical,1296,840,60,HRS
2,51600,166500,weighted_empirical,11066,7012,61,HRS
3,73000,215500,weighted_empirical,1804,1115,61,HRS
4,63000,203300,weighted_empirical,3851,2427,61,HRS
5,67000,241000,weighted_empirical,1629,1034,61,HRS
6,76200,277500,weighted_empirical,1768,1116,61,HRS
7,88700,312005,weighted_empirical,1074,685,61,HRS
8,88700,326300,weighted_empirical,963,616,61,HRS
9,89000,325000,weighted_empirical,1013,628,61,HRS
10,59000,280000,weighted_empirical,1929,1227,61,HRS
11,77000,288000,weighted_empirical,1345,838,61,HRS
12,52200,303000,weighted_empirical,1336,834,61,HRS
13,58000,305000,weighted_empirical,1667,1052,61,HRS
14,66000,378000,weighted_empirical,1202,755,61,HRS
15,78600,373000,weighted_empirical,1320,831,61,HRS
2,51100,165000,weighted_empirical,11162,7018,62,HRS
3,78500,197000,weighted_empirical,1835,1129,62,HRS
4,60750,196000,weighted_empirical,3795,2406,62,HRS
5,72000,257000,weighted_empirical,1607,1012,62,HRS
6,82800,267000,weighted_empirical,1753,1119,62,HRS
7,68827,280000,weighted_empirical,1066,676,62,HRS
8,110000,380000,weighted_empirical,955,613,62,HRS
9,100100,355000,weighted_empirical,990,650,62,HRS
10,55429.5803290095,267000,weighted_empirical,1844,1178,62,HRS
11,70000,282500,weighted_empirical,1318,835,62,HRS
12,52200,283000,weighted_empirical,1390,864,62,HRS
13,60000,302000,weighted_empirical,1728,1083,62,HRS
14,62000,340000,weighted_empirical,1166,757,62,HRS
15,86700,410000,weighted_empirical,1358,853,62,HRS
2,51000,164503.478443053,weighted_empirical,11183,7050,63,HRS
3,79000,209500,weighted_empirical,1788,1128,63,HRS
4,62000,205000,weighted_empirical,3838,2443,63,HRS
5,68100,243500,weighted_empirical,1610,1023,63,HRS
6,72000,275000,weighted_empirical,1751,1116,63,HRS
7,84000,3e+05,weighted_empirical,1134,700,63,HRS
8,93500,345000,weighted_empirical,981,619,63,HRS
9,92000,345000,weighted_empirical,1011,647,63,HRS
10,54000,260000,weighted_empirical,1938,1230,63,HRS
11,74000,288000,weighted_empirical,1302,844,63,HRS
